zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,major_highways
27609,35.8437,-78.63282,Raleigh,NC,North Carolina,True,,35573.0,1255.3,37183,Wake,"{""37183"": 100}",Wake,37183,False,False,America/New_York,"I-80, I-90"
6790,41.83747,-73.12874,Torrington,CT,Connecticut,True,,35566.0,330.9,9160,Northwest Hills,"{""09160"": 100}",Northwest Hills,09160,False,False,America/New_York,"I-90, I-80"
73120,35.58049,-97.57248,Oklahoma City,OK,Oklahoma,True,,35559.0,1242.7,40109,Oklahoma,"{""40109"": 100}",Oklahoma,40109,False,False,America/Chicago,"I-90, I-80"
30008,33.8966,-84.58847,Marietta,GA,Georgia,True,,35547.0,1438.4,13067,Cobb,"{""13067"": 100}",Cobb,13067,False,False,America/New_York,"I-75, I-85"
84075,41.05975,-112.06933,Syracuse,UT,Utah,True,,35545.0,392.7,49011,Davis,"{""49011"": 100}",Davis,49011,False,False,America/Denver,"I-90, I-80"
98168,47.48898,-122.30175,Seattle,WA,Washington,True,,35528.0,1566.8,53033,King,"{""53033"": 100}",King,53033,False,False,America/Los_Angeles,"I-90, I-80"
32547,30.46649,-86.65513,Fort Walton Beach,FL,Florida,True,,35527.0,473.2,12091,Okaloosa,"{""12091"": 100}",Okaloosa,12091,False,False,America/Chicago,"I-4, I-75"
83706,43.59108,-116.19427,Boise,ID,Idaho,True,,35524.0,1846.1,16001,Ada,"{""16001"": 100}",Ada,16001,False,False,America/Boise,"I-90, I-80"
62025,38.83004,-89.93298,Edwardsville,IL,Illinois,True,,35520.0,122.2,17119,Madison,"{""17119"": 100}",Madison,17119,False,False,America/Chicago,"I-94, I-57"
98203,47.94236,-122.23651,Everett,WA,Washington,True,,35517.0,1159.6,53061,Snohomish,"{""53061"": 100}",Snohomish,53061,False,False,America/Los_Angeles,"I-80, I-90"
92131,32.89604,-117.05737,San Diego,CA,California,True,,35503.0,354.7,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-80, I-405"
83607,43.7116,-116.74362,Caldwell,ID,Idaho,True,,35491.0,59.6,16027,Canyon,"{""16027"": 70.79, ""16075"": 19.63, ""16045"": 9.58}",Canyon|Payette|Gem,16027|16075|16045,False,False,America/Boise,"I-90, I-80"
80909,38.85255,-104.77434,Colorado Springs,CO,Colorado,True,,35486.0,1727.9,8041,El Paso,"{""08041"": 100}",El Paso,08041,False,False,America/Denver,"I-90, I-80"
22042,38.86463,-77.19406,Falls Church,VA,Virginia,True,,35483.0,2133.6,51059,Fairfax,"{""51059"": 99.14, ""51610"": 0.86}",Fairfax|Falls Church,51059|51610,False,False,America/New_York,"I-80, I-90"
11418,40.70032,-73.83603,Richmond Hill,NY,New York,True,,35481.0,8254.8,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-95, I-90"
7501,40.9125,-74.17099,Paterson,NJ,New Jersey,True,,35481.0,7610.3,34031,Passaic,"{""34031"": 100}",Passaic,34031,False,False,America/New_York,"I-80, I-90"
59105,45.87708,-108.50145,Billings,MT,Montana,True,,35480.0,142.9,30111,Yellowstone,"{""30111"": 100}",Yellowstone,30111,False,False,America/Denver,"I-90, I-80"
22207,38.90665,-77.12384,Arlington,VA,Virginia,True,,35479.0,2122.8,51013,Arlington,"{""51013"": 99.37, ""51059"": 0.63}",Arlington|Fairfax,51013|51059,False,False,America/New_York,"I-80, I-90"
91001,34.19522,-118.13866,Altadena,CA,California,True,,35475.0,1658.2,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-15, I-405"
28405,34.26388,-77.86743,Wilmington,NC,North Carolina,True,,35467.0,581.6,37129,New Hanover,"{""37129"": 100}",New Hanover,37129,False,False,America/New_York,"I-80, I-90"
30344,33.67508,-84.46029,Atlanta,GA,Georgia,True,,35456.0,1126.8,13121,Fulton,"{""13121"": 100}",Fulton,13121,False,False,America/New_York,"I-85, I-285"
78599,26.2181,-97.99087,Weslaco,TX,Texas,True,,35454.0,516.1,48215,Hidalgo,"{""48215"": 100}",Hidalgo,48215,False,False,America/Chicago,"I-10, I-45"
95660,38.67883,-121.3805,North Highlands,CA,California,True,,35451.0,2154.0,6067,Sacramento,"{""06067"": 100}",Sacramento,06067,False,False,America/Los_Angeles,"I-5, I-10"
35601,34.60616,-87.00795,Decatur,AL,Alabama,True,,35449.0,516.7,1103,Morgan,"{""01103"": 100}",Morgan,01103,False,False,America/Chicago,"I-80, I-90"
29577,33.69711,-78.90495,Myrtle Beach,SC,South Carolina,True,,35446.0,599.2,45051,Horry,"{""45051"": 100}",Horry,45051,False,False,America/New_York,"I-90, I-80"
53132,42.88589,-88.01063,Franklin,WI,Wisconsin,True,,35433.0,394.1,55079,Milwaukee,"{""55079"": 100}",Milwaukee,55079,False,False,America/Chicago,"I-90, I-80"
33040,24.5855,-81.74904,Key West,FL,Florida,True,,35429.0,771.8,12087,Monroe,"{""12087"": 100}",Monroe,12087,False,False,America/New_York,"I-10, I-75"
97266,45.48268,-122.55838,Portland,OR,Oregon,True,,35423.0,2257.7,41051,Multnomah,"{""41051"": 100}",Multnomah,41051,False,False,America/Los_Angeles,"I-80, I-90"
27302,36.13749,-79.2647,Mebane,NC,North Carolina,True,,35418.0,119.2,37001,Alamance,"{""37001"": 40.99, ""37135"": 36.01, ""37033"": 23.0}",Alamance|Orange|Caswell,37001|37135|37033,False,False,America/New_York,"I-90, I-80"
75605,32.58385,-94.71554,Longview,TX,Texas,True,,35417.0,170.3,48183,Gregg,"{""48183"": 58.32, ""48203"": 40.7, ""48459"": 0.98}",Gregg|Harrison|Upshur,48183|48203|48459,False,False,America/Chicago,"I-10, I-20"
83616,43.77667,-116.38977,Eagle,ID,Idaho,True,,35413.0,122.8,16001,Ada,"{""16001"": 64.6, ""16045"": 35.4}",Ada|Gem,16001|16045,False,False,America/Boise,"I-80, I-90"
95820,38.53491,-121.4442,Sacramento,CA,California,True,,35410.0,2595.6,6067,Sacramento,"{""06067"": 100}",Sacramento,06067,False,False,America/Los_Angeles,"I-10, I-80"
93314,35.385,-119.23741,Bakersfield,CA,California,True,,35407.0,153.7,6029,Kern,"{""06029"": 100}",Kern,06029,False,False,America/Los_Angeles,"I-15, I-405"
31904,32.55189,-85.00009,Columbus,GA,Georgia,True,,35405.0,496.8,13215,Muscogee,"{""13215"": 100}",Muscogee,13215,False,False,America/New_York,"I-20, I-75"
98502,47.08466,-123.02958,Olympia,WA,Washington,True,,35398.0,215.5,53067,Thurston,"{""53067"": 99.54, ""53045"": 0.46}",Thurston|Mason,53067|53045,False,False,America/Los_Angeles,"I-80, I-90"
95330,37.8117,-121.31331,Lathrop,CA,California,True,,35395.0,634.9,6077,San Joaquin,"{""06077"": 100}",San Joaquin,06077,False,False,America/Los_Angeles,"I-10, I-80"
33801,28.0401,-81.8947,Lakeland,FL,Florida,True,,35394.0,722.0,12105,Polk,"{""12105"": 100}",Polk,12105,False,False,America/New_York,"I-75, I-4"
34772,28.16534,-81.27273,Saint Cloud,FL,Florida,True,,35390.0,157.3,12097,Osceola,"{""12097"": 100}",Osceola,12097,False,False,America/New_York,"I-75, I-4"
30339,33.86786,-84.46483,Atlanta,GA,Georgia,True,,35372.0,1383.5,13067,Cobb,"{""13067"": 94.36, ""13121"": 5.64}",Cobb|Fulton,13067|13121,False,False,America/New_York,"I-285, I-85"
85388,33.60743,-112.43413,Surprise,AZ,Arizona,True,,35369.0,1063.1,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
33573,27.72179,-82.36,Sun City Center,FL,Florida,True,,35362.0,812.6,12057,Hillsborough,"{""12057"": 100}",Hillsborough,12057,False,False,America/New_York,"I-95, I-10"
76021,32.8523,-97.13128,Bedford,TX,Texas,True,,35354.0,1881.3,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-35, I-10"
92649,33.72037,-118.04423,Huntington Beach,CA,California,True,,35346.0,2419.3,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-10, I-405"
8096,39.82921,-75.12871,Woodbury,NJ,New Jersey,True,,35336.0,982.3,34015,Gloucester,"{""34015"": 100}",Gloucester,34015,False,False,America/New_York,"I-80, I-90"
63901,36.77168,-90.45012,Poplar Bluff,MO,Missouri,True,,35324.0,47.9,29023,Butler,"{""29023"": 100}",Butler,29023,False,False,America/Chicago,"I-80, I-90"
91915,32.62266,-116.95013,Chula Vista,CA,California,True,,35322.0,1764.5,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-15, I-10"
80204,39.73476,-105.0207,Denver,CO,Colorado,True,,35318.0,2487.9,8031,Denver,"{""08031"": 100}",Denver,08031,False,False,America/Denver,"I-90, I-80"
94401,37.57445,-122.31942,San Mateo,CA,California,True,,35295.0,4380.9,6081,San Mateo,"{""06081"": 100}",San Mateo,06081,False,False,America/Los_Angeles,"I-80, I-5"
43221,40.02334,-83.07744,Columbus,OH,Ohio,True,,35293.0,1428.3,39049,Franklin,"{""39049"": 100}",Franklin,39049,False,False,America/New_York,"I-71, I-80"
22079,38.67998,-77.2055,Lorton,VA,Virginia,True,,35284.0,479.3,51059,Fairfax,"{""51059"": 100}",Fairfax,51059,False,False,America/New_York,"I-80, I-90"
19115,40.09094,-75.04595,Philadelphia,PA,Pennsylvania,True,,35279.0,2638.8,42101,Philadelphia,"{""42101"": 100}",Philadelphia,42101,False,False,America/New_York,"I-81, I-76"
11364,40.74625,-73.75598,Oakland Gardens,NY,New York,True,,35276.0,5428.5,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-95, I-90"
71291,32.56977,-92.18277,West Monroe,LA,Louisiana,True,,35269.0,208.0,22073,Ouachita,"{""22073"": 100}",Ouachita,22073,False,False,America/Chicago,"I-90, I-80"
76002,32.62233,-97.09265,Arlington,TX,Texas,True,,35265.0,1909.4,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,"I-10, I-10"
60624,41.88045,-87.72366,Chicago,IL,Illinois,True,,35263.0,3838.3,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-57, I-90"
92373,34.00648,-117.15351,Redlands,CA,California,True,,35257.0,341.7,6071,San Bernardino,"{""06071"": 58.04, ""06065"": 41.96}",San Bernardino|Riverside,06071|06065,False,False,America/Los_Angeles,"I-5, I-15"
34771,28.26647,-81.11908,Saint Cloud,FL,Florida,True,,35257.0,88.1,12097,Osceola,"{""12097"": 100}",Osceola,12097,False,False,America/New_York,"I-4, I-10"
70122,30.00835,-90.06467,New Orleans,LA,Louisiana,True,,35253.0,2171.2,22071,Orleans,"{""22071"": 100}",Orleans,22071,False,False,America/Chicago,"I-80, I-90"
37814,36.23604,-83.3317,Morristown,TN,Tennessee,True,,35239.0,310.2,47063,Hamblen,"{""47063"": 100}",Hamblen,47063,False,False,America/New_York,"I-90, I-80"
3104,43.00926,-71.4411,Manchester,NH,New Hampshire,True,,35237.0,1632.3,33011,Hillsborough,"{""33011"": 99.58, ""33013"": 0.42}",Hillsborough|Merrimack,33011|33013,False,False,America/New_York,"I-80, I-90"
33952,26.99008,-82.0972,Port Charlotte,FL,Florida,True,,35231.0,1233.8,12015,Charlotte,"{""12015"": 100}",Charlotte,12015,False,False,America/New_York,"I-95, I-10"
8332,39.3705,-75.0293,Millville,NJ,New Jersey,True,,35228.0,130.1,34011,Cumberland,"{""34011"": 100}",Cumberland,34011,False,False,America/New_York,"I-90, I-80"
84106,40.70678,-111.85571,Salt Lake City,UT,Utah,True,,35213.0,2251.7,49035,Salt Lake,"{""49035"": 100}",Salt Lake,49035,False,False,America/Denver,"I-80, I-90"
85704,32.33885,-110.98483,Tucson,AZ,Arizona,True,,35210.0,746.8,4019,Pima,"{""04019"": 100}",Pima,04019,False,False,America/Phoenix,"I-80, I-90"
95476,38.25531,-122.46055,Sonoma,CA,California,True,,35196.0,126.0,6097,Sonoma,"{""06097"": 97.3, ""06055"": 2.7}",Sonoma|Napa,06097|06055,False,False,America/Los_Angeles,"I-15, I-405"
89142,36.14812,-115.031,Las Vegas,NV,Nevada,True,,35179.0,2266.5,32003,Clark,"{""32003"": 100}",Clark,32003,False,False,America/Los_Angeles,"I-90, I-80"
33174,25.76199,-80.36029,Miami,FL,Florida,True,,35177.0,4435.3,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-10, I-4"
79763,31.80766,-102.46744,Odessa,TX,Texas,True,,35174.0,269.3,48135,Ector,"{""48135"": 100}",Ector,48135,False,False,America/Chicago,"I-10, I-10"
30350,33.97881,-84.33366,Atlanta,GA,Georgia,True,,35170.0,1077.2,13121,Fulton,"{""13121"": 99.32, ""13089"": 0.55, ""13067"": 0.13}",Fulton|DeKalb|Cobb,13121|13089|13067,False,False,America/New_York,"I-75, I-285"
97217,45.59686,-122.69717,Portland,OR,Oregon,True,,35169.0,1218.6,41051,Multnomah,"{""41051"": 100}",Multnomah,41051,False,False,America/Los_Angeles,"I-80, I-90"
11103,40.76261,-73.91334,Astoria,NY,New York,True,,35163.0,19615.8,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-95, I-87"
14612,43.26513,-77.67654,Rochester,NY,New York,True,,35152.0,788.2,36055,Monroe,"{""36055"": 100}",Monroe,36055,False,False,America/New_York,"I-95, I-90"
34142,26.31392,-81.28601,Immokalee,FL,Florida,True,,35149.0,21.7,12021,Collier,"{""12021"": 82.25, ""12051"": 17.75}",Collier|Hendry,12021|12051,False,False,America/New_York,"I-95, I-75"
90505,33.80904,-118.34775,Torrance,CA,California,True,,35148.0,2319.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-80, I-15"
61701,40.47697,-88.99278,Bloomington,IL,Illinois,True,,35136.0,1230.2,17113,McLean,"{""17113"": 100}",McLean,17113,False,False,America/Chicago,"I-290, I-55"
12401,41.93504,-74.05446,Kingston,NY,New York,True,,35136.0,230.3,36111,Ulster,"{""36111"": 100}",Ulster,36111,False,False,America/New_York,"I-95, I-87"
11369,40.76345,-73.87222,East Elmhurst,NY,New York,True,,35133.0,12514.7,36081,Queens,"{""36081"": 100}",Queens,36081,False,False,America/New_York,"I-90, I-495"
77506,29.71786,-95.19018,Pasadena,TX,Texas,True,,35114.0,1198.4,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-10, I-20"
30316,33.71277,-84.33218,Atlanta,GA,Georgia,True,,35107.0,1039.2,13089,DeKalb,"{""13089"": 84.31, ""13121"": 15.69}",DeKalb|Fulton,13089|13121,False,False,America/New_York,"I-75, I-85"
75224,32.71117,-96.83953,Dallas,TX,Texas,True,,35105.0,2361.1,48113,Dallas,"{""48113"": 100}",Dallas,48113,False,False,America/Chicago,"I-10, I-10"
48186,42.29481,-83.37461,Westland,MI,Michigan,True,,35103.0,1641.0,26163,Wayne,"{""26163"": 100}",Wayne,26163,False,False,America/Detroit,"I-90, I-80"
60409,41.61303,-87.55142,Calumet City,IL,Illinois,True,,35100.0,1749.4,17031,Cook,"{""17031"": 100}",Cook,17031,False,False,America/Chicago,"I-90, I-55"
84058,40.27474,-111.71468,Orem,UT,Utah,True,,35099.0,1688.1,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver,"I-90, I-80"
91722,34.09731,-117.90612,Covina,CA,California,True,,35099.0,3285.6,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-10, I-5"
92675,33.49977,-117.65366,San Juan Capistrano,CA,California,True,,35095.0,1012.3,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-10, I-15"
771,18.18797,-65.86916,Las Piedras,PR,Puerto Rico,True,,35094.0,403.3,72085,Las Piedras,"{""72085"": 99.0, ""72069"": 1.0}",Las Piedras|Humacao,72085|72069,False,False,America/Puerto_Rico,"I-80, I-90"
65301,38.69922,-93.22104,Sedalia,MO,Missouri,True,,35091.0,60.6,29159,Pettis,"{""29159"": 99.34, ""29053"": 0.66}",Pettis|Cooper,29159|29053,False,False,America/Chicago,"I-80, I-90"
13027,43.16741,-76.36258,Baldwinsville,NY,New York,True,,35088.0,202.3,36067,Onondaga,"{""36067"": 99.3, ""36011"": 0.7}",Onondaga|Cayuga,36067|36011,False,False,America/New_York,"I-95, I-87"
68046,41.12206,-96.06138,Papillion,NE,Nebraska,True,,35085.0,483.1,31153,Sarpy,"{""31153"": 100}",Sarpy,31153,False,False,America/Chicago,"I-80, I-90"
82009,41.38431,-104.85415,Cheyenne,WY,Wyoming,True,,35081.0,10.6,56021,Laramie,"{""56021"": 100}",Laramie,56021,False,False,America/Denver,"I-80, I-90"
40220,38.21535,-85.61794,Louisville,KY,Kentucky,True,,35078.0,1768.4,21111,Jefferson,"{""21111"": 100}",Jefferson,21111,False,False,America/New_York,"I-80, I-90"
52240,41.63143,-91.49924,Iowa City,IA,Iowa,True,,35074.0,95.3,19103,Johnson,"{""19103"": 100}",Johnson,19103,False,False,America/Chicago,"I-80, I-90"
19013,39.84529,-75.37474,Chester,PA,Pennsylvania,True,,35064.0,2397.8,42045,Delaware,"{""42045"": 100}",Delaware,42045,False,False,America/New_York,"I-95, I-81"
91325,34.23636,-118.51777,Northridge,CA,California,True,,35062.0,2811.1,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-405, I-15"
85023,33.63156,-112.09452,Phoenix,AZ,Arizona,True,,35034.0,1824.7,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-80, I-90"
77096,29.67464,-95.47965,Houston,TX,Texas,True,,35032.0,2245.9,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-35, I-10"
55416,44.94961,-93.34157,Minneapolis,MN,Minnesota,True,,35015.0,1842.9,27053,Hennepin,"{""27053"": 100}",Hennepin,27053,False,False,America/Chicago,"I-80, I-90"
55414,44.97915,-93.2259,Minneapolis,MN,Minnesota,True,,35007.0,4327.3,27053,Hennepin,"{""27053"": 100}",Hennepin,27053,False,False,America/Chicago,"I-90, I-80"
72143,35.2279,-91.73613,Searcy,AR,Arkansas,True,,35000.0,44.7,5145,White,"{""05145"": 97.49, ""05023"": 2.51}",White|Cleburne,05145|05023,False,False,America/Chicago,"I-80, I-90"
77047,29.60843,-95.38662,Houston,TX,Texas,True,,34987.0,978.8,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,"I-10, I-35"
784,18.00558,-66.13651,Guayama,PR,Puerto Rico,True,,34981.0,202.4,72057,Guayama,"{""72057"": 97.13, ""72035"": 1.63, ""72109"": 1.24}",Guayama|Cayey|Patillas,72057|72035|72109,False,False,America/Puerto_Rico,"I-90, I-80"
33130,25.76805,-80.20291,Miami,FL,Florida,True,,34964.0,12342.6,12086,Miami-Dade,"{""12086"": 100}",Miami-Dade,12086,False,False,America/New_York,"I-4, I-10"
94103,37.77299,-122.41136,San Francisco,CA,California,True,,34964.0,9826.0,6075,San Francisco,"{""06075"": 100}",San Francisco,06075,False,False,America/Los_Angeles,"I-405, I-10"
30311,33.72345,-84.47442,Atlanta,GA,Georgia,True,,34953.0,1083.5,13121,Fulton,"{""13121"": 100}",Fulton,13121,False,False,America/New_York,"I-285, I-75"
80228,39.69186,-105.15726,Denver,CO,Colorado,True,,34942.0,1177.0,8059,Jefferson,"{""08059"": 100}",Jefferson,08059,False,False,America/Denver,"I-80, I-90"
78210,29.39597,-98.46433,San Antonio,TX,Texas,True,,34940.0,1840.5,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,"I-10, I-10"
12020,43.00208,-73.87401,Ballston Spa,NY,New York,True,,34937.0,178.5,36091,Saratoga,"{""36091"": 100}",Saratoga,36091,False,False,America/New_York,"I-90, I-95"
8016,40.06926,-74.83198,Burlington,NJ,New Jersey,True,,34920.0,623.4,34005,Burlington,"{""34005"": 100}",Burlington,34005,False,False,America/New_York,"I-80, I-90"
85020,33.56766,-112.05485,Phoenix,AZ,Arizona,True,,34916.0,1535.0,4013,Maricopa,"{""04013"": 100}",Maricopa,04013,False,False,America/Phoenix,"I-90, I-80"
2368,42.17506,-71.05011,Randolph,MA,Massachusetts,True,,34912.0,1445.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,"I-90, I-80"
29745,34.99549,-81.21573,York,SC,South Carolina,True,,34909.0,99.3,45091,York,"{""45091"": 100}",York,45091,False,False,America/New_York,"I-90, I-80"
21227,39.24024,-76.67913,Halethorpe,MD,Maryland,True,,34907.0,1189.3,24005,Baltimore,"{""24005"": 96.71, ""24510"": 3.29}",Baltimore|Baltimore,24005|24510,False,False,America/New_York,"I-90, I-80"
80227,39.66331,-105.10536,Denver,CO,Colorado,True,,34907.0,1246.4,8059,Jefferson,"{""08059"": 86.12, ""08031"": 13.88}",Jefferson|Denver,08059|08031,False,False,America/Denver,"I-90, I-80"
31406,31.97783,-81.08517,Savannah,GA,Georgia,True,,34904.0,514.4,13051,Chatham,"{""13051"": 100}",Chatham,13051,False,False,America/New_York,"I-75, I-20"
53188,43.02106,-88.29265,Waukesha,WI,Wisconsin,True,,34892.0,502.4,55133,Waukesha,"{""55133"": 100}",Waukesha,55133,False,False,America/Chicago,"I-80, I-90"
92660,33.63375,-117.87504,Newport Beach,CA,California,True,,34890.0,1402.3,6059,Orange,"{""06059"": 100}",Orange,06059,False,False,America/Los_Angeles,"I-5, I-405"
10309,40.53001,-74.21912,Staten Island,NY,New York,True,,34885.0,1856.8,36085,Richmond,"{""36085"": 100}",Richmond,36085,False,False,America/New_York,"I-90, I-495"
97304,45.0078,-123.1078,Salem,OR,Oregon,True,,34879.0,237.0,41053,Polk,"{""41053"": 86.91, ""41071"": 13.09}",Polk|Yamhill,41053|41071,False,False,America/Los_Angeles,"I-90, I-80"
75501,33.37413,-94.13168,Texarkana,TX,Texas,True,,34866.0,139.8,48037,Bowie,"{""48037"": 100}",Bowie,48037,False,False,America/Chicago,"I-20, I-35"
32086,29.75656,-81.30282,Saint Augustine,FL,Florida,True,,34855.0,204.7,12109,St. Johns,"{""12109"": 100}",St. Johns,12109,False,False,America/New_York,"I-95, I-4"
18015,40.5887,-75.36786,Bethlehem,PA,Pennsylvania,True,,34852.0,580.3,42095,Northampton,"{""42095"": 65.21, ""42077"": 34.79}",Northampton|Lehigh,42095|42077,False,False,America/New_York,"I-81, I-95"
33407,26.75841,-80.09195,West Palm Beach,FL,Florida,True,,34851.0,1364.7,12099,Palm Beach,"{""12099"": 100}",Palm Beach,12099,False,False,America/New_York,"I-95, I-4"
53402,42.7989,-87.82385,Racine,WI,Wisconsin,True,,34850.0,671.6,55101,Racine,"{""55101"": 100}",Racine,55101,False,False,America/Chicago,"I-80, I-90"
90277,33.83099,-118.38441,Redondo Beach,CA,California,True,,34844.0,3758.8,6037,Los Angeles,"{""06037"": 100}",Los Angeles,06037,False,False,America/Los_Angeles,"I-5, I-80"
92103,32.74782,-117.16738,San Diego,CA,California,True,,34836.0,3650.2,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-15, I-5"
11710,40.67217,-73.53293,Bellmore,NY,New York,True,,34834.0,2765.0,36059,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,"I-90, I-495"
84405,41.15747,-111.96499,Ogden,UT,Utah,True,,34818.0,726.5,49057,Weber,"{""49057"": 66.08, ""49011"": 33.92}",Weber|Davis,49057|49011,False,False,America/Denver,"I-90, I-80"
50315,41.5449,-93.62063,Des Moines,IA,Iowa,True,,34816.0,1305.3,19153,Polk,"{""19153"": 100}",Polk,19153,False,False,America/Chicago,"I-90, I-80"
95361,37.79342,-120.77654,Oakdale,CA,California,True,,34810.0,61.8,6099,Stanislaus,"{""06099"": 97.73, ""06077"": 2.27}",Stanislaus|San Joaquin,06099|06077,False,False,America/Los_Angeles,"I-5, I-80"
70461,30.2326,-89.70931,Slidell,LA,Louisiana,True,,34808.0,251.2,22103,St. Tammany,"{""22103"": 100}",St. Tammany,22103,False,False,America/Chicago,"I-90, I-80"
56601,47.50985,-94.84921,Bemidji,MN,Minnesota,True,,34784.0,36.2,27007,Beltrami,"{""27007"": 83.98, ""27057"": 16.02}",Beltrami|Hubbard,27007|27057,False,False,America/Chicago,"I-80, I-90"
49548,42.86795,-85.66273,Grand Rapids,MI,Michigan,True,,34777.0,1248.2,26081,Kent,"{""26081"": 100}",Kent,26081,False,False,America/Detroit,"I-90, I-80"
55372,44.67791,-93.41237,Prior Lake,MN,Minnesota,True,,34772.0,229.5,27139,Scott,"{""27139"": 100}",Scott,27139,False,False,America/Chicago,"I-80, I-90"
53219,42.99537,-87.99171,Milwaukee,WI,Wisconsin,True,,34764.0,2660.8,55079,Milwaukee,"{""55079"": 100}",Milwaukee,55079,False,False,America/Chicago,"I-80, I-90"
85641,32.02125,-110.64617,Vail,AZ,Arizona,True,,34752.0,39.1,4019,Pima,"{""04019"": 100}",Pima,04019,False,False,America/Phoenix,"I-80, I-90"
11566,40.66307,-73.55407,Merrick,NY,New York,True,,34741.0,2468.9,36059,Nassau,"{""36059"": 100}",Nassau,36059,False,False,America/New_York,"I-90, I-495"
32578,30.50871,-86.4535,Niceville,FL,Florida,True,,34738.0,578.8,12091,Okaloosa,"{""12091"": 97.72, ""12131"": 2.28}",Okaloosa|Walton,12091|12131,False,False,America/Chicago,"I-95, I-4"
86442,35.09139,-114.57731,Bullhead City,AZ,Arizona,True,,34735.0,476.2,4015,Mohave,"{""04015"": 100}",Mohave,04015,False,False,America/Phoenix,"I-80, I-90"
92203,33.75159,-116.24139,Indio,CA,California,True,,34735.0,726.7,6065,Riverside,"{""06065"": 100}",Riverside,06065,False,False,America/Los_Angeles,"I-15, I-5"
20175,39.0641,-77.59939,Leesburg,VA,Virginia,True,,34733.0,227.3,51107,Loudoun,"{""51107"": 100}",Loudoun,51107,False,False,America/New_York,"I-90, I-80"
49546,42.92815,-85.53629,Grand Rapids,MI,Michigan,True,,34721.0,750.4,26081,Kent,"{""26081"": 100}",Kent,26081,False,False,America/Detroit,"I-80, I-90"
20886,39.17952,-77.197,Montgomery Village,MD,Maryland,True,,34718.0,3268.6,24031,Montgomery,"{""24031"": 100}",Montgomery,24031,False,False,America/New_York,"I-90, I-80"
33990,26.62875,-81.94602,Cape Coral,FL,Florida,True,,34713.0,1433.9,12071,Lee,"{""12071"": 100}",Lee,12071,False,False,America/New_York,"I-10, I-95"
30161,34.23758,-85.17319,Rome,GA,Georgia,True,,34705.0,93.5,13115,Floyd,"{""13115"": 98.5, ""13015"": 1.5}",Floyd|Bartow,13115|13015,False,False,America/New_York,"I-285, I-85"
44281,41.05851,-81.73854,Wadsworth,OH,Ohio,True,,34704.0,280.3,39103,Medina,"{""39103"": 97.96, ""39153"": 2.04}",Medina|Summit,39103|39153,False,False,America/New_York,"I-77, I-80"
92139,32.68006,-117.04889,San Diego,CA,California,True,,34703.0,3745.1,6073,San Diego,"{""06073"": 100}",San Diego,06073,False,False,America/Los_Angeles,"I-15, I-10"
29576,33.56952,-79.05076,Murrells Inlet,SC,South Carolina,True,,34695.0,439.6,45051,Horry,"{""45051"": 53.47, ""45043"": 46.53}",Horry|Georgetown,45051|45043,False,False,America/New_York,"I-90, I-80"
77316,30.30974,-95.68528,Montgomery,TX,Texas,True,,34694.0,103.8,48339,Montgomery,"{""48339"": 96.16, ""48185"": 3.84}",Montgomery|Grimes,48339|48185,False,False,America/Chicago,"I-35, I-10"
